TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MG078823,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MG077585,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MG077581,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MG077570,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF892704,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF892335,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF892298,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF891634,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF891332,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF890766,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF890684,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF890678,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF890482,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889788,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889716,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889553,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889521,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889427,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889417,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889413,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889243,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF889240,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF888980,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF888834,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF888728,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF888629,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF888562,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF888476,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF888460,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887965,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887911,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887834,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887802,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887654,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887536,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887380,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887143,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887130,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF887025,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886987,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886949,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886874,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886804,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886707,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886586,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886337,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886310,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF886288,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF885994,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF885920,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF885015,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF884651,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF884609,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF884514,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF884395,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF884280,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF883934,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF883593,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF883325,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,MF883120,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,KR971202,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,KR971006,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,,,KR970605,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Elachiptera,Elachiptera sibirica,KM949261,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Empididae,,,KM947640,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,Empididae,,,KM629725,94.3
ArthCOI,ESV_044002,Eukaryota,Arthropoda,Insecta,Diptera,,,,HQ549238,94.9
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius nitidoscutellatus,MT048224,93
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,,,MF730751,93
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,,,KR966995,93
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,,,KR963922,93
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BOLD-2016,KR745673,93
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,,,KR726469,93.6
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,,,KR288128,93
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius gregarius,KC879240,93.6
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius gregarius,KC879239,93
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius gregarius,KC879236,93.6
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius gregarius,KC879233,93.6
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius gregarius,KC879232,93
ArthCOI,ESV_044001,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius oliveri,JF287567,93.6
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Cladura,Cladura flavoferruginea,MF886158,93.6
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,MF714145,93.6
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,MF709945,93.6
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Fiebrigella,Fiebrigella sp. BOLD-2016,KT118158,94.3
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Fiebrigella,Fiebrigella sp. BOLD-2016,KT117443,93.6
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Paratanytarsus,Paratanytarsus laccophilus,KT100517,93.6
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,KR731094,93.6
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides immaculatus,JX681712,93.6
ArthCOI,ESV_044000,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Bezzia sp. CFWIE031-10,HQ940962,94.3
ArthCOI,ESV_043999,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia gregalis,JQ662458,90.4
ArthCOI,ESV_043999,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,Ephemera glaucops,HQ563224,90.4
ArthCOI,ESV_043998,Eukaryota,Oomycota,unk_class,Albuginales,Albuginaceae,Albugo,Albugo sp. YJC-2014,KJ654008,81.6
ArthCOI,ESV_043997,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Plemyria,Plemyria georgii,JF853157,99.4
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BIOUG17363-C03,MF936584,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BIOUG22205-A06,MF934088,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BIOUG13331-G05,MF933602,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BIOUG25380-F01,MF933221,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BIOUG14746-G12,MF932189,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BIOUG17538-D09,MF930206,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BOLD-2016,KR898426,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge macleayi,KR793820,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BOLD:AAC4292,KR421565,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. BOLD:AAC4292,KR421109,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge nigripes,KF642838,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge fuscipes,KF642692,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge shawi,KC976866,99.4
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge ustulata,KC976320,99.4
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge ustulata,KC976152,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge nigripes,KC976099,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge nigripes,KC975820,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge nigripes,KC975531,99.4
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge shawi,KC975263,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge fuscipes,KC973789,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge ustulata,KC972833,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge cyra,JN294230,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH779-10,JN263006,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH771-10,JN263005,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH765-10,JN263004,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH673-10,JN263003,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH672-10,JN263002,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH501-10,JF866783,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH431-10,JF866719,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH428-10,JF866716,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. PHLCH422-10,JF866710,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. EMHLC141-10,HQ946303,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge sp. EMHLC090-10,HQ946264,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge ciliaris,HQ563820,98.7
ArthCOI,ESV_043996,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge nigripes,HQ563818,99.4
ArthCOI,ESV_043995,Eukaryota,Arthropoda,Insecta,Orthoptera,Rhaphidophoridae,Tropidischia,Tropidischia xanthostoma,MG467592,97.5
ArthCOI,ESV_043994,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra sp. HTL-2012,JQ917460,98.7
ArthCOI,ESV_043994,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra vulgaris,GU722901,99.4
ArthCOI,ESV_043892,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Protoachlya,Protoachlya paradoxa,HQ708450,84.7
