TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
MiFishU,ESV_012013,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,MF621750,99.4
MiFishU,ESV_012013,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,LC091631,98.8
MiFishU,ESV_012013,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,HQ167664,98.8
MiFishU,ESV_012013,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,DQ288268,98.8
MiFishU,ESV_012013,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,AY886762,98.8
MiFishU,ESV_012013,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,AF125509,98.8
MiFishU,ESV_007702,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300342,100
MiFishU,ESV_007702,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300336,100
MiFishU,ESV_007702,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,MF621750,100
MiFishU,ESV_000067,Eukaryota,Chordata,Aves,Anseriformes,Anatidae,Tadorna,Tadorna tadorna,NC_024750,100
MiFishU,ESV_000067,Eukaryota,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,MK770342,100
MiFishU,ESV_000067,Eukaryota,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas zonorhyncha,LC104767,100
MiFishU,ESV_000067,Eukaryota,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas poecilorhyncha,KC466567,100
MiFishU,ESV_023413,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius balteatus,NC_033945,97.7
MiFishU,ESV_023413,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius egregius,AF081862,97.7
MiFishU,ESV_023412,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus discobolus,MT501389,97.7
MiFishU,ESV_023412,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus discobolus,MT501372,98.3
MiFishU,ESV_023410,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius balteatus,NC_033945,97.7
MiFishU,ESV_023410,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius egregius,AF081862,97.7
MiFishU,ESV_023409,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus fontinalis x Salvelinus malma,NC_042195,99.4
MiFishU,ESV_023409,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus leucomaenis,NC_022844,99.4
MiFishU,ESV_023409,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus fontinalis,MF621739,99.4
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,,,NC_026537,98.2
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300342,98.8
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300336,98.8
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka,MG993162,98.2
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,MF621750,98.8
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,LC091631,98.2
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,HQ167664,98.2
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,DQ288268,98.2
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,AY886762,98.2
MiFishU,ESV_023408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,AF125509,98.2
MiFishU,ESV_023407,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius balteatus,NC_033945,98.3
MiFishU,ESV_023407,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius egregius,AF081862,98.9
MiFishU,ESV_023405,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus latipinnis,MT501387,98.8
MiFishU,ESV_023405,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Xyrauchen,Xyrauchen texanus,MT501364,98.8
MiFishU,ESV_023405,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus macrocheilus,LC458052,99.4
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,,,NC_026537,98.2
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300342,98.8
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300336,98.8
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka,MG993162,98.2
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,MF621750,98.8
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,LC091631,98.2
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,HQ167664,98.2
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,DQ288268,98.2
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,AY886762,98.2
MiFishU,ESV_023403,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,AF125509,98.2
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,,,NC_026537,98.2
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300342,98.8
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300336,98.8
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka,MG993162,98.2
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,MF621750,98.8
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,LC091631,98.2
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,HQ167664,98.2
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,DQ288268,98.2
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,AY886762,98.2
MiFishU,ESV_023402,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,AF125509,98.2
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,,,NC_026537,98.2
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300342,98.8
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300336,98.8
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka,MG993162,98.2
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,MF621750,98.8
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,LC091631,98.2
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,HQ167664,98.2
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,DQ288268,98.2
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,AY886762,98.2
MiFishU,ESV_023398,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,AF125509,98.2
MiFishU,ESV_023396,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius balteatus,NC_033945,98.3
MiFishU,ESV_023396,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius egregius,AF081862,98.9
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus bairdii,NC_028277,98.2
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus gobio,MH918138,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus cognatus,MG924472,98.2
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus dybowskii,MF346888,98.2
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus baikalensis,MF346885,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus perifretum,MF326940,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus asper,MF326939,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus pollux,LC458238,98.2
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus pollux,LC458123,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus beldingii,LC277905,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus carolinae,KM057994,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottocomephorus,Cottocomephorus inermis,KM057952,98.2
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus baikalensis,KM057951,98.2
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Batrachocottus,Batrachocottus baicalensis,KM057947,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Asprocottus,Asprocottus pulcher,KM057945,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus carolinae,JV_voucher_000352,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Leocottus,Leocottus kesslerii,AB188192,97.6
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus aleuticus,AB188191,98.2
MiFishU,ESV_023395,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus gobio,AB188189,97.6
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,,,NC_026537,98.2
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300342,98.8
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae,MW300336,98.8
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka,MG993162,98.2
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,MF621750,98.8
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,LC091631,98.2
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,HQ167664,98.2
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,DQ288268,98.2
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,AY886762,98.2
MiFishU,ESV_023390,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,AF125509,98.2
MiFishU,ESV_023389,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius balteatus,NC_033945,98.3
MiFishU,ESV_023389,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Richardsonius,Richardsonius egregius,AF081862,98.3
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus bairdii,NC_028277,97
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus gobio,MH918138,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus cognatus,MG924472,97
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus dybowskii,MF346888,97
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus baikalensis,MF346885,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus perifretum,MF326940,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus asper,MF326939,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus pollux,LC458238,97
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus pollux,LC458123,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus beldingii,LC277905,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus carolinae,KM057994,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottocomephorus,Cottocomephorus inermis,KM057952,97
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus baikalensis,KM057951,97
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Batrachocottus,Batrachocottus baicalensis,KM057947,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Asprocottus,Asprocottus pulcher,KM057945,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus carolinae,JV_voucher_000352,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Leocottus,Leocottus kesslerii,AB188192,96.4
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus aleuticus,AB188191,97
MiFishU,ESV_023386,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus gobio,AB188189,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus bairdii,NC_028277,97
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus gobio,MH918138,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus cognatus,MG924472,97
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus dybowskii,MF346888,97
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus baikalensis,MF346885,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus perifretum,MF326940,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus asper,MF326939,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus pollux,LC458238,97
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus pollux,LC458123,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus beldingii,LC277905,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus carolinae,KM057994,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottocomephorus,Cottocomephorus inermis,KM057952,97
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus baikalensis,KM057951,97
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Batrachocottus,Batrachocottus baicalensis,KM057947,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Asprocottus,Asprocottus pulcher,KM057945,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus carolinae,JV_voucher_000352,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Leocottus,Leocottus kesslerii,AB188192,96.4
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus aleuticus,AB188191,97
MiFishU,ESV_023384,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus gobio,AB188189,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus bairdii,NC_028277,97
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus gobio,MH918138,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus cognatus,MG924472,97
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus dybowskii,MF346888,97
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus baikalensis,MF346885,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus perifretum,MF326940,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus asper,MF326939,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus pollux,LC458238,97
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus pollux,LC458123,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus beldingii,LC277905,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus carolinae,KM057994,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Cottocomephorus,Cottocomephorus inermis,KM057952,97
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Comephorus,Comephorus baikalensis,KM057951,97
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Batrachocottus,Batrachocottus baicalensis,KM057947,96.4
MiFishU,ESV_023383,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Asprocottus,Asprocottus pulcher,KM057945,96.4
